Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Standardized Track Name,Pianist,Year,Sonata,Movement,Track Name Combined
spotify:track:6foNAcmEDSJxPkGpxA3VEC,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Rudolf Buchbinder,1984-01-01,289973,45,False,mikaylab.,2026-02-15T23:33:58Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.29,0.00626,1,-35.272,0,0.0372,0.994,0.815,0.159,0.0976,92.662,4,"""Moonlight"", I.",Rudolf Buchbinder,1984.0,Moonlight,I,Moonlight I - Buchbinder
spotify:track:4rkNWi4gs5ZXtJa1MyMmUH,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Rudolf Buchbinder,1984-01-01,112520,1,False,mikaylab.,2026-02-15T23:33:58Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.494,0.0657,1,-24.277,1,0.0598,0.995,0.925,0.0994,0.476,122.42,4,"""Moonlight"", II.",Rudolf Buchbinder,1984.0,Moonlight,II,Moonlight II - Buchbinder
spotify:track:29ch6MRaCW6TBsDWB1uQ23,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": III. Presto agitato",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Rudolf Buchbinder,1984-01-01,425920,3,False,mikaylab.,2026-02-15T23:33:58Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.331,0.238,9,-19.798,1,0.0408,0.979,0.873,0.0905,0.11,83.909,4,"""Moonlight"", III.",Rudolf Buchbinder,1984.0,Moonlight,III,Moonlight III - Buchbinder
spotify:track:50zJ496h3Ll9PNOSShes7d,"Beethoven: Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": I. Allegro con brio",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Rudolf Buchbinder,1984-01-01,555493,1,False,mikaylab.,2026-02-15T23:34:03Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.252,0.442,0,-13.802,1,0.0392,0.975,0.914,0.077,0.147,87.28,4,"""Waldstein"", I.",Rudolf Buchbinder,1984.0,Waldstein,I,Waldstein I - Buchbinder
spotify:track:2S3jdBr37xonPYc96gFfGe,"Beethoven: Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": II. Introduzione. Adagio molto",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Rudolf Buchbinder,1984-01-01,218000,0,False,mikaylab.,2026-02-15T23:34:03Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.517,0.00349,0,-30.498,1,0.0718,0.989,0.912,0.0674,0.0524,58.712,4,"""Waldstein"", II.",Rudolf Buchbinder,1984.0,Waldstein,II,Waldstein II - Buchbinder
spotify:track:5dian4Kcq6bYqkMhyJQXw0,"Beethoven: Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": III. Rondo. Allegretto moderato - Prestissimo",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Rudolf Buchbinder,1984-01-01,546080,0,False,mikaylab.,2026-02-15T23:34:03Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.347,0.0887,0,-22.513,1,0.0359,0.975,0.92,0.062,0.0812,110.61,4,"""Waldstein"", III.",Rudolf Buchbinder,1984.0,Waldstein,III,Waldstein III - Buchbinder
spotify:track:7ygOmPqEKiz2AIkkfrxCpJ,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": I. Grave – Allegro di molto e con brio","Beethoven: Piano Sonatas Nos.8, 14, 21 & 22",Ludwig van Beethoven;Wilhelm Kempff,1995-01-01,436333,9,False,mikaylab.,2026-02-18T15:06:21Z,"klassiek,klassieke piano,kamermuziek",Deutsche Grammophon (DG),0.422,0.131,0,-20.688,0,0.0535,0.991,0.941,0.0911,0.0602,137.553,4,"""Pathétique"", I.",Wilhelm Kempff,1995.0,Pathétique,I,Pathétique I - Kempff
spotify:track:2YIEopBmaVBVsrCE4nUdp3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile","Beethoven: Piano Sonatas Nos.8, 14, 21 & 22",Ludwig van Beethoven;Wilhelm Kempff,1995-01-01,295000,10,False,mikaylab.,2026-02-18T15:06:21Z,"klassiek,klassieke piano,kamermuziek",Deutsche Grammophon (DG),0.341,0.00754,8,-30.313,1,0.0476,0.995,0.895,0.104,0.12,133.209,4,"""Pathétique"", II.",Wilhelm Kempff,1995.0,Pathétique,II,Pathétique II - Kempff
spotify:track:0gGZPnyWtzHitynJ7qpBTh,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro","Beethoven: Piano Sonatas Nos.8, 14, 21 & 22",Ludwig van Beethoven;Wilhelm Kempff,1995-01-01,271000,8,False,mikaylab.,2026-02-18T15:06:21Z,"klassiek,klassieke piano,kamermuziek",Deutsche Grammophon (DG),0.382,0.116,0,-21.156,0,0.0414,0.992,0.924,0.222,0.272,98.658,4,"""Pathétique"", III.",Wilhelm Kempff,1995.0,Pathétique,III,Pathétique III - Kempff
spotify:track:3p0oqsWcjhAR2F98MWMTeD,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight Sonata"": I. Adagio sostenuto","Beethoven: Piano Sonatas Nos.8, 14, 21 & 22",Ludwig van Beethoven;Wilhelm Kempff,1995-01-01,360600,13,False,mikaylab.,2026-02-18T15:06:29Z,"klassiek,klassieke piano,kamermuziek",Deutsche Grammophon (DG),0.199,0.004,1,-38.202,0,0.0497,0.996,0.926,0.088,0.302,70.123,1,"""Moonlight"", I.",Wilhelm Kempff,1995.0,Moonlight,I,Moonlight I - Kempff
spotify:track:5zTxnfHXTFdmbIb6rQ5ExO,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight Sonata"": II. Allegretto","Beethoven: Piano Sonatas Nos.8, 14, 21 & 22",Ludwig van Beethoven;Wilhelm Kempff,1995-01-01,139400,8,False,mikaylab.,2026-02-18T15:06:29Z,"klassiek,klassieke piano,kamermuziek",Deutsche Grammophon (DG),0.557,0.0267,1,-24.926,1,0.0485,0.996,0.943,0.121,0.577,96.511,4,"""Moonlight"", II.",Wilhelm Kempff,1995.0,Moonlight,II,Moonlight II - Kempff
spotify:track:4Nfve8hExSy7isIt1KhmJ0,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight Sonata"": III. Presto agitato","Beethoven: Piano Sonatas Nos.8, 14, 21 & 22",Ludwig van Beethoven;Wilhelm Kempff,1995-01-01,330000,9,False,mikaylab.,2026-02-18T15:06:29Z,"klassiek,klassieke piano,kamermuziek",Deutsche Grammophon (DG),0.283,0.19,6,-18.562,0,0.0421,0.991,0.894,0.112,0.127,77.579,4,"""Moonlight"", III.",Wilhelm Kempff,1995.0,Moonlight,III,Moonlight III - Kempff
spotify:track:4SAofftDsMmh88tVUv8Xhf,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": I. Allegro con brio","Beethoven: Piano Sonatas Nos.8, 14, 21 & 22",Ludwig van Beethoven;Wilhelm Kempff,1995-01-01,655000,8,False,mikaylab.,2026-02-18T15:06:29Z,"klassiek,klassieke piano,kamermuziek",Deutsche Grammophon (DG),0.277,0.198,0,-21.218,1,0.0372,0.99,0.928,0.139,0.146,154.269,4,"""Waldstein"", I.",Wilhelm Kempff,1995.0,Waldstein,I,Waldstein I - Kempff
spotify:track:6IVLNmpDtDbtWLU7fFpn8f,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": II. Introduzione. Adagio molto","Beethoven: Piano Sonatas Nos.8, 14, 21 & 22",Ludwig van Beethoven;Wilhelm Kempff,1995-01-01,185040,5,False,mikaylab.,2026-02-18T15:06:29Z,"klassiek,klassieke piano,kamermuziek",Deutsche Grammophon (DG),0.534,0.00372,0,-27.84,1,0.0562,0.994,0.927,0.0495,0.0629,48.132,4,"""Waldstein"", II.",Wilhelm Kempff,1995.0,Waldstein,II,Waldstein II - Kempff
spotify:track:0oUzSZauqZC0Qf216ogq7Y,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": III. Rondo. Allegretto moderato – Prestissimo","Beethoven: Piano Sonatas Nos.8, 14, 21 & 22",Ludwig van Beethoven;Wilhelm Kempff,1995-01-01,586960,5,False,mikaylab.,2026-02-18T15:06:29Z,"klassiek,klassieke piano,kamermuziek",Deutsche Grammophon (DG),0.359,0.128,0,-19.548,1,0.0315,0.99,0.901,0.0955,0.0998,107.333,4,"""Waldstein"", III.",Wilhelm Kempff,1995.0,Waldstein,III,Waldstein III - Kempff
spotify:track:40gRh2ZURv5tYBo8yB9Lu3,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto","Beethoven: Piano Sonatas, Vol. 3",Ludwig van Beethoven;Paul Lewis,2007-09-25,315426,70,False,mikaylab.,2026-02-15T23:23:22Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.183,0.00527,1,-37.264,0,0.0448,0.995,0.887,0.173,0.147,171.619,3,"""Moonlight"", I.",Paul Lewis,2007.0,Moonlight,I,Moonlight I - Lewis
spotify:track:5OWTJ1hKJIfTNZR3whHi5D,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto","Beethoven: Piano Sonatas, Vol. 3",Ludwig van Beethoven;Paul Lewis,2007-09-25,139426,25,False,mikaylab.,2026-02-15T23:23:22Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.447,0.0589,1,-24.229,1,0.0487,0.996,0.907,0.105,0.368,64.155,4,"""Moonlight"", II.",Paul Lewis,2007.0,Moonlight,II,Moonlight II - Lewis
spotify:track:6CmUJH2eRejvNhNNf3Aac0,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": III. Presto agitato","Beethoven: Piano Sonatas, Vol. 3",Ludwig van Beethoven;Paul Lewis,2007-09-25,458280,41,False,mikaylab.,2026-02-15T23:23:22Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.319,0.204,6,-16.632,0,0.0422,0.99,0.903,0.11,0.0579,157.483,4,"""Moonlight"", III.",Paul Lewis,2007.0,Moonlight,III,Moonlight III - Lewis
spotify:track:7D2Z1k9B7t1m40kidGuiIy,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": I. Grave - Allegro di molto e con brio","Beethoven: Piano Sonatas, Vol. 2",Ludwig van Beethoven;Paul Lewis,2007-07-31,588053,8,False,mikaylab.,2026-02-15T23:23:53Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.314,0.158,0,-21.489,0,0.0471,0.989,0.901,0.0625,0.0561,75.181,4,"""Pathétique"", I.",Paul Lewis,2007.0,Pathétique,I,Pathétique I - Lewis
spotify:track:014W5v2M4agPL2pKfGV3yT,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile","Beethoven: Piano Sonatas, Vol. 2",Ludwig van Beethoven;Paul Lewis,2007-07-31,323026,15,False,mikaylab.,2026-02-15T23:23:53Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.223,0.00629,8,-33.597,1,0.0475,0.995,0.885,0.118,0.0965,57.654,4,"""Pathétique"", II.",Paul Lewis,2007.0,Pathétique,II,Pathétique II - Lewis
spotify:track:5J2asnmk8ZeP07RbatgWw0,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo (Allegro)","Beethoven: Piano Sonatas, Vol. 2",Ludwig van Beethoven;Paul Lewis,2007-07-31,321213,7,False,mikaylab.,2026-02-15T23:23:53Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.197,0.134,0,-22.803,0,0.0423,0.989,0.922,0.117,0.12,84.499,4,"""Pathétique"", III.",Paul Lewis,2007.0,Pathétique,III,Pathétique III - Lewis
spotify:track:4EiCzQNNtC2ics0EMLOFW7,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": I. Allegro con brio","Beethoven: Piano Sonatas, Vol. 2",Ludwig van Beethoven;Paul Lewis,2007-07-31,687986,5,False,mikaylab.,2026-02-15T23:24:17Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.251,0.174,0,-22.339,1,0.0396,0.985,0.917,0.0586,0.0627,75.043,4,"""Waldstein"", I.",Paul Lewis,2007.0,Waldstein,I,Waldstein I - Lewis
spotify:track:0IFQsYwYEvTkIXQIRub225,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": II. Introduzione (Adagio molto)","Beethoven: Piano Sonatas, Vol. 2",Ludwig van Beethoven;Paul Lewis,2007-07-31,275773,3,False,mikaylab.,2026-02-15T23:24:17Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.463,0.00183,5,-31.316,1,0.0877,0.992,0.936,0.0818,0.123,77.349,4,"""Waldstein"", II.",Paul Lewis,2007.0,Waldstein,II,Waldstein II - Lewis
spotify:track:28s2ttNxcKLtEfrn1pZHFm,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": III. Rondo (Allegretto moderato - Prestissimo)","Beethoven: Piano Sonatas, Vol. 2",Ludwig van Beethoven;Paul Lewis,2007-07-31,652346,3,False,mikaylab.,2026-02-15T23:24:17Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.29,0.103,0,-21.027,1,0.0336,0.984,0.911,0.0761,0.0492,94.138,4,"""Waldstein"", III.",Paul Lewis,2007.0,Waldstein,III,Waldstein III - Lewis
spotify:track:7s9MNqDSt8fJ0qDsT60rvT,"Piano Sonata No. 8 in C minor, Op. 13, ""Pathétique"": I. Grave - Allegro di molto e con brio",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,518884,21,False,mikaylab.,2026-02-15T23:25:19Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.418,0.104,0,-23.681,0,0.0493,0.99,0.91,0.087,0.12,87.603,4,"""Pathétique"", I.",Igor Levit,2019.0,Pathétique,I,Pathétique I - Levit
spotify:track:3jeQSllNtDd0N8Ut3xbDCP,"Piano Sonata No. 8 in C minor, Op. 13, ""Pathétique"": II. Adagio cantabile",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,303285,46,False,mikaylab.,2026-02-15T23:25:19Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.234,0.00304,8,-36.857,1,0.0509,0.995,0.911,0.0935,0.0865,63.074,4,"""Pathétique"", II.",Igor Levit,2019.0,Pathétique,II,Pathétique II - Levit
spotify:track:3X8CUK3YEQBW6phhBALFxG,"Piano Sonata No. 8 in C minor, Op. 13, ""Pathétique"": III. Rondo. Allegro",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,251523,20,False,mikaylab.,2026-02-15T23:25:19Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.34,0.0991,0,-24.893,0,0.0418,0.99,0.92,0.11,0.157,110.141,4,"""Pathétique"", III.",Igor Levit,2019.0,Pathétique,III,Pathétique III - Levit
spotify:track:24t1mpJc8FTPAkYjFdf9NQ,"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,313482,45,False,mikaylab.,2026-02-15T23:25:26Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.141,0.00123,1,-43.851,0,0.0429,0.994,0.942,0.11,0.0843,78.155,3,"""Moonlight"", I.",Igor Levit,2019.0,Moonlight,I,Moonlight I - Levit
spotify:track:0GKRboF09KumNqYHiBJTOR,"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": II. Allegretto",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,125629,20,False,mikaylab.,2026-02-15T23:25:26Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.421,0.013,1,-33.834,1,0.0381,0.996,0.894,0.126,0.383,72.935,4,"""Moonlight"", II.",Igor Levit,2019.0,Moonlight,II,Moonlight II - Levit
spotify:track:110KW9E2FJlXN5AXNZrwK7,"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": III. Presto agitato",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,411963,38,False,mikaylab.,2026-02-15T23:25:26Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.288,0.114,6,-23.544,0,0.047,0.992,0.932,0.0899,0.0819,86.591,4,"""Moonlight"", III.",Igor Levit,2019.0,Moonlight,III,Moonlight III - Levit
spotify:track:3WFTQHUd4DBoEucAWxaPDm,"Piano Sonata No. 21 in C Major, Op. 53, ""Waldstein"": I. Allegro con brio",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,602757,50,False,mikaylab.,2026-02-15T23:25:32Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.2,0.0967,0,-26.579,1,0.0419,0.986,0.934,0.0894,0.0845,85.258,4,"""Waldstein"", I.",Igor Levit,2019.0,Waldstein,I,Waldstein I - Levit
spotify:track:5vy4fYUcx8H21wQhYbbNwK,"Piano Sonata No. 21 in C Major, Op. 53, ""Waldstein"": II. Introduzione. Adagio molto",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,270779,15,False,mikaylab.,2026-02-15T23:25:32Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.362,0.000868,0,-37.179,1,0.0575,0.993,0.963,0.0762,0.0765,137.64,4,"""Waldstein"", II.",Igor Levit,2019.0,Waldstein,II,Waldstein II - Levit
spotify:track:0XOg7Hl9lFvKV8n3chf6ZS,"Piano Sonata No. 21 in C Major, Op. 53, ""Waldstein"": III. Rondo. Allegretto moderato - Prestissimo",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,554796,24,False,mikaylab.,2026-02-15T23:25:32Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.309,0.0509,0,-25.549,1,0.0389,0.986,0.908,0.071,0.0505,117.764,4,"""Waldstein"", III.",Igor Levit,2019.0,Waldstein,III,Waldstein III - Levit
